source_row_index,scenario_id,window_start,dominant_family,dominant_family_probability,top2_family,confidence_margin,family_entropy,behavioral_change_score,strongest_behavior_changes,uncertainty_level
3186,CTU47,2011-08-16T08:47:00+00:00,DonBot,0.9700348013173196,Murlo,0.9528279792490908,0.1672544716104223,5.3772350408598575,"[""state_syn_rate_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
3187,CTU47,2011-08-16T08:48:00+00:00,DonBot,0.9885982125499164,RBot,0.9823626536141736,0.0746960400834302,7.875986506785028,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_packet_rate_change""]",LOW
3188,CTU47,2011-08-16T08:49:00+00:00,DonBot,0.9943137214433672,RBot,0.9919983555168108,0.0424235589802898,7.144105341809772,"[""state_directionality_change"", ""state_syn_rate_change"", ""state_destination_diversity_change""]",LOW
3189,CTU47,2011-08-16T08:50:00+00:00,DonBot,0.9802292791633012,Murlo,0.9668530374065022,0.115783772495589,3.8763262477882736,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_top_probability_change""]",LOW
3190,CTU47,2011-08-16T08:51:00+00:00,DonBot,0.968909217024707,RBot,0.950411363935926,0.1687240508527594,10.502380224839259,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
3191,CTU47,2011-08-16T08:52:00+00:00,DonBot,0.9909210153538032,RBot,0.9860573175562806,0.0629072517587532,6.970121745171139,"[""state_directionality_change"", ""state_syn_rate_change"", ""state_destination_diversity_change""]",LOW
3192,CTU47,2011-08-16T08:53:00+00:00,DonBot,0.9797708477055794,RBot,0.9671107396525112,0.1195680387455474,10.430920754932021,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
3193,CTU47,2011-08-16T08:54:00+00:00,DonBot,0.9851334432539622,Murlo,0.9781747553562968,0.0930047790897016,9.982360788528313,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
3194,CTU47,2011-08-16T08:55:00+00:00,DonBot,0.9902980130524888,RBot,0.9860125895153212,0.0660590316394702,7.424305650144948,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_byte_rate_change""]",LOW
3195,CTU47,2011-08-16T08:56:00+00:00,DonBot,0.9779269073513432,Murlo,0.967016681499694,0.1285076876589986,8.240048527216773,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
3196,CTU47,2011-08-16T08:57:00+00:00,DonBot,0.9891342663875016,RBot,0.98397217420912,0.0737717951788362,9.543442528178419,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
3197,CTU47,2011-08-16T08:58:00+00:00,DonBot,0.9900254939265896,RBot,0.984764910380418,0.0675967970602322,2.3011247115945697,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_directionality_change""]",LOW
3198,CTU47,2011-08-16T08:59:00+00:00,DonBot,0.9814219143418068,Murlo,0.971680779491962,0.1113431686775089,6.706672665917744,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_destination_diversity_change""]",LOW
3199,CTU47,2011-08-16T09:00:00+00:00,DonBot,0.9938195574726943,RBot,0.9908722018096776,0.0454793283969491,5.289282051279149,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_byte_rate_change""]",LOW
3200,CTU47,2011-08-16T09:01:00+00:00,DonBot,0.9934633056289972,RBot,0.9904756903883706,0.0472077147915611,2.5634570286739815,"[""state_destination_diversity_change"", ""state_syn_rate_change"", ""state_packet_rate_change""]",LOW
3201,CTU47,2011-08-16T09:02:00+00:00,DonBot,0.9807883724544076,RBot,0.9717410608489792,0.1193796187211615,2.466327407950237,"[""state_top_probability_change"", ""state_entropy_change"", ""state_syn_rate_change""]",LOW
3202,CTU47,2011-08-16T09:03:00+00:00,DonBot,0.9729387884835036,Murlo,0.9563884432971456,0.1540728390542033,10.963603449017945,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_packet_rate_change""]",LOW
3203,CTU47,2011-08-16T09:04:00+00:00,DonBot,0.9629240471550484,RBot,0.9428149753342182,0.1956942418360363,19.73845067251293,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_packet_rate_change""]",LOW
3204,CTU47,2011-08-16T09:05:00+00:00,DonBot,0.9930647640378544,Murlo,0.9900394741523864,0.049714437910348,15.228391275240853,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
3205,CTU47,2011-08-16T09:06:00+00:00,DonBot,0.9934104932796344,RBot,0.9902479306690972,0.0475463170290008,2.417633555150353,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
3206,CTU47,2011-08-16T09:07:00+00:00,DonBot,0.991000114213985,Murlo,0.9867039403138046,0.0611326204988321,4.973886477598323,"[""state_directionality_change"", ""state_byte_rate_change"", ""state_destination_diversity_change""]",LOW
3207,CTU47,2011-08-16T09:08:00+00:00,DonBot,0.9679055854168064,Murlo,0.9460046524316972,0.1736170131064844,8.815910468840103,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3208,CTU47,2011-08-16T09:09:00+00:00,DonBot,0.9872848377764356,RBot,0.9805864758476576,0.0830034148722535,8.74398595704812,"[""state_syn_rate_change"", ""state_packet_rate_change"", ""state_directionality_change""]",LOW
3209,CTU47,2011-08-16T09:10:00+00:00,DonBot,0.9786734443544352,Murlo,0.9621416240218152,0.1194052651548751,11.573006223602214,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
3210,CTU47,2011-08-16T09:11:00+00:00,DonBot,0.9930114734327876,RBot,0.9896852335366036,0.0501441604319887,9.527985614931977,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
3211,CTU47,2011-08-16T09:12:00+00:00,DonBot,0.989346836103004,RBot,0.9831163431269532,0.0711843391262932,4.26732396651566,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
3212,CTU47,2011-08-16T09:13:00+00:00,DonBot,0.9797484078661732,Murlo,0.9691654462769176,0.120312845015087,6.71455991241287,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_directionality_change""]",LOW
3213,CTU47,2011-08-16T09:14:00+00:00,DonBot,0.9902913573269848,RBot,0.9854334044892016,0.0654826588839396,3.3351729619593544,"[""state_destination_diversity_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3214,CTU47,2011-08-16T09:15:00+00:00,DonBot,0.989384149127336,Murlo,0.984090788832523,0.0712971932931058,7.515291592144099,"[""state_directionality_change"", ""state_destination_diversity_change"", ""state_syn_rate_change""]",LOW
3215,CTU47,2011-08-16T09:16:00+00:00,DonBot,0.9946068908716456,RBot,0.99180679277137,0.0399449069406035,7.61731667651383,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
3216,CTU47,2011-08-16T09:17:00+00:00,DonBot,0.9941556016115066,RBot,0.9915356889091144,0.0428900298836777,4.750694575967662,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
3217,CTU47,2011-08-16T09:18:00+00:00,DonBot,0.9804866171560622,RBot,0.968677267331026,0.1159108883010776,8.553951331822782,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3218,CTU47,2011-08-16T09:19:00+00:00,DonBot,0.9919957181882582,Murlo,0.988793259233328,0.0570579021241694,9.171317878219941,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_ack_rate_change""]",LOW
3219,CTU47,2011-08-16T09:20:00+00:00,DonBot,0.9801819490032132,RBot,0.9690908353147032,0.1178105374479575,9.188268192391845,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_ack_rate_change""]",LOW
3220,CTU47,2011-08-16T09:21:00+00:00,DonBot,0.9536643302235186,Murlo,0.913308727010713,0.2111954872714889,16.375017897679882,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_packet_rate_change""]",LOW
3221,CTU47,2011-08-16T09:22:00+00:00,DonBot,0.99156806599082,RBot,0.9874866151163836,0.0589889176777702,12.810505281166337,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_destination_diversity_change""]",LOW
3222,CTU47,2011-08-16T09:23:00+00:00,DonBot,0.97551584634454,Murlo,0.9576959275746856,0.1342724053932462,7.197671196897424,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_destination_diversity_change""]",LOW
3223,CTU47,2011-08-16T09:24:00+00:00,DonBot,0.9918219713659768,RBot,0.987405269677194,0.0574557559035511,8.619243124929843,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
3224,CTU47,2011-08-16T09:25:00+00:00,DonBot,0.958306591882456,Murlo,0.9231845502190312,0.1967774466515786,10.772424068762723,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_top_probability_change""]",LOW
3225,CTU47,2011-08-16T09:26:00+00:00,DonBot,0.9945852176188976,RBot,0.9919030998661748,0.040258601840595,8.627343494288448,"[""state_syn_rate_change"", ""state_top_probability_change"", ""state_byte_rate_change""]",LOW
3226,CTU47,2011-08-16T09:27:00+00:00,DonBot,0.9921429694994648,RBot,0.9880057981565534,0.0554822525371099,1.3698701781770224,"[""state_syn_rate_change"", ""state_rst_rate_change"", ""state_destination_diversity_change""]",LOW
3227,CTU47,2011-08-16T09:28:00+00:00,DonBot,0.9543111421414214,Murlo,0.9183608877385776,0.2166423732860471,8.028866953464606,"[""state_syn_rate_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
3228,CTU47,2011-08-16T09:29:00+00:00,DonBot,0.9948164038322144,RBot,0.9923013799772412,0.0386571578339853,8.044503245124323,"[""state_syn_rate_change"", ""state_top_probability_change"", ""state_byte_rate_change""]",LOW
3229,CTU47,2011-08-16T09:30:00+00:00,DonBot,0.9823504923891886,RBot,0.9734138299791144,0.1087202775425395,5.934289012856297,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_byte_rate_change""]",LOW
3230,CTU47,2011-08-16T09:31:00+00:00,DonBot,0.9912421318889244,RBot,0.9868320385539848,0.0600581291789024,5.2426774291675615,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
3231,CTU47,2011-08-16T09:32:00+00:00,DonBot,0.9943491646660751,Murlo,0.9919119051595944,0.0416018211259065,5.989452528095849,"[""state_directionality_change"", ""state_destination_diversity_change"", ""state_syn_rate_change""]",LOW
3232,CTU47,2011-08-16T09:33:00+00:00,DonBot,0.9899486810671664,Murlo,0.9841753833753272,0.066499733444421,5.557729522598049,"[""state_directionality_change"", ""state_destination_diversity_change"", ""state_syn_rate_change""]",LOW
3233,CTU47,2011-08-16T09:34:00+00:00,DonBot,0.9928970086343664,Murlo,0.9899694333204716,0.051152256195292,5.836657402965369,"[""state_directionality_change"", ""state_syn_rate_change"", ""state_destination_diversity_change""]",LOW
3234,CTU47,2011-08-16T09:35:00+00:00,DonBot,0.9807894924400344,Murlo,0.9694310635294128,0.1160700949030789,4.275811123621888,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3235,CTU47,2011-08-16T09:36:00+00:00,DonBot,0.9922732700989264,RBot,0.988843413124524,0.0553498671353874,4.3699079212303005,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3236,CTU47,2011-08-16T09:37:00+00:00,DonBot,0.9928126730162504,Murlo,0.9885451298913174,0.0503480749506324,1.8592650219474258,"[""state_syn_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
3237,CTU47,2011-08-16T09:38:00+00:00,DonBot,0.986418233341147,Murlo,0.9778212328225624,0.0848988401712012,3.6787879790795515,"[""state_directionality_change"", ""state_syn_rate_change"", ""state_byte_rate_change""]",LOW
3238,CTU47,2011-08-16T09:39:00+00:00,DonBot,0.9939812248752844,RBot,0.9911360026663028,0.0438575273903497,4.651770054611794,"[""state_directionality_change"", ""state_syn_rate_change"", ""state_byte_rate_change""]",LOW
3239,CTU47,2011-08-16T09:40:00+00:00,DonBot,0.9832741882854202,Murlo,0.972438602145586,0.1013521428243182,3.347041984652803,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3240,CTU47,2011-08-16T09:41:00+00:00,DonBot,0.9676164019265792,Murlo,0.9424599474524344,0.1672947523799953,7.535586305629065,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
3241,CTU47,2011-08-16T09:42:00+00:00,DonBot,0.9568680687083364,Murlo,0.9192533180689544,0.1995334672602872,2.6384270243800665,"[""state_destination_diversity_change"", ""state_iat_change"", ""state_syn_rate_change""]",LOW
3242,CTU47,2011-08-16T09:43:00+00:00,DonBot,0.9696220630665005,Murlo,0.9447524503758348,0.1556451113329604,1.552651736440237,"[""state_syn_rate_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
3243,CTU47,2011-08-16T09:44:00+00:00,DonBot,0.9956481003314588,RBot,0.9938884046009606,0.0335674338312669,11.117623601082661,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
3244,CTU47,2011-08-16T09:45:00+00:00,DonBot,0.970728620812234,Murlo,0.9478833983777228,0.1531986620869478,9.090945023614369,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_byte_rate_change""]",LOW
3245,CTU47,2011-08-16T09:46:00+00:00,DonBot,0.617786084316277,Murlo,0.4130997622630931,0.9857140065903516,29.7533847831069,"[""state_top_probability_change"", ""state_directionality_change"", ""state_entropy_change""]",MEDIUM
3246,CTU47,2011-08-16T09:47:00+00:00,DonBot,0.7695815085215792,RBot,0.6544558449694532,0.7351352474698122,6.472011334164158,"[""state_top_probability_change"", ""state_entropy_change"", ""state_directionality_change""]",MEDIUM
3247,CTU47,2011-08-16T09:48:00+00:00,DonBot,0.928201962951777,Murlo,0.8723072720127567,0.3134354322035603,20.35246972238574,"[""state_directionality_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
3248,CTU47,2011-08-16T09:49:00+00:00,DonBot,0.9769705003097198,Murlo,0.9598719918597056,0.1289911507935999,9.01826799194693,"[""state_syn_rate_change"", ""state_top_probability_change"", ""state_destination_diversity_change""]",LOW
3249,CTU47,2011-08-16T09:50:00+00:00,DonBot,0.9948263083109704,RBot,0.992382380659278,0.038494590191623,7.332582058615394,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_packet_rate_change""]",LOW
3250,CTU47,2011-08-16T09:51:00+00:00,DonBot,0.9796025543779464,RBot,0.9688752493077394,0.1210695438250077,4.72678842813289,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3251,CTU47,2011-08-16T09:52:00+00:00,DonBot,0.9807157842079066,Murlo,0.9671848059095128,0.112708874451558,8.418151096905788,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
3252,CTU47,2011-08-16T09:53:00+00:00,DonBot,0.9468855888611624,Murlo,0.9103596705081152,0.2602976212848091,8.595605707283623,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_top_probability_change""]",LOW
3253,CTU47,2011-08-16T09:54:00+00:00,DonBot,0.9722256584850842,RBot,0.9566233701212284,0.1568564225024622,14.38490000024227,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_rst_rate_change""]",LOW
3254,CTU47,2011-08-16T09:55:00+00:00,DonBot,0.991810128838186,Murlo,0.9879866357862614,0.0573611195755913,8.534179773486562,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3255,CTU47,2011-08-16T09:56:00+00:00,DonBot,0.9932960506038824,RBot,0.9901171028680336,0.048148788246585,2.7761332150777673,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_directionality_change""]",LOW
3256,CTU47,2011-08-16T09:57:00+00:00,DonBot,0.9864061960045416,Murlo,0.9767483985693736,0.0843404955227585,5.781937294875391,"[""state_syn_rate_change"", ""state_packet_rate_change"", ""state_directionality_change""]",LOW
3257,CTU47,2011-08-16T09:58:00+00:00,DonBot,0.9595935434700996,Murlo,0.9278318201831296,0.1988705796796135,4.570774396009545,"[""state_directionality_change"", ""state_top_probability_change"", ""state_byte_rate_change""]",LOW
3258,CTU47,2011-08-16T09:59:00+00:00,DonBot,0.9906557393273996,RBot,0.9851133928783288,0.0638769157057944,12.435613036508672,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
3259,CTU47,2011-08-16T10:00:00+00:00,DonBot,0.6104480862021402,RBot,0.4070463948084956,0.9866269448787248,42.645235331249964,"[""state_top_probability_change"", ""state_syn_rate_change"", ""state_entropy_change""]",MEDIUM
3260,CTU47,2011-08-16T10:01:00+00:00,DonBot,0.9875367497315616,Murlo,0.979459688225338,0.0801300424812414,36.537265846694105,"[""state_top_probability_change"", ""state_syn_rate_change"", ""state_directionality_change""]",LOW
3261,CTU47,2011-08-16T10:02:00+00:00,DonBot,0.9522427677019466,Murlo,0.9261472572504804,0.2400032184013248,8.14461209650107,"[""state_syn_rate_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
3262,CTU47,2011-08-16T10:03:00+00:00,DonBot,0.983259523293726,Murlo,0.9723207209370504,0.1025132295999005,9.076179831489894,"[""state_directionality_change"", ""state_syn_rate_change"", ""state_top_probability_change""]",LOW
3263,CTU47,2011-08-16T10:04:00+00:00,DonBot,0.9832396246788764,Murlo,0.9743446887353456,0.1054526456273859,3.5566738896639833,"[""state_syn_rate_change"", ""state_rst_rate_change"", ""state_directionality_change""]",LOW
3264,CTU47,2011-08-16T10:05:00+00:00,DonBot,0.9918209070547906,Murlo,0.9870644378123402,0.0563435724001609,1.3844043732970537,"[""state_directionality_change"", ""state_top_probability_change"", ""state_port_diversity_change""]",LOW
3265,CTU47,2011-08-16T10:06:00+00:00,DonBot,0.9748276070378764,Murlo,0.9567797787792824,0.1386562707745932,4.489605662872392,"[""state_destination_diversity_change"", ""state_byte_rate_change"", ""state_top_probability_change""]",LOW
3266,CTU47,2011-08-16T10:07:00+00:00,DonBot,0.9639227156059298,RBot,0.9488400942569823,0.205802624816644,12.9424918551645,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
3267,CTU47,2011-08-16T10:08:00+00:00,DonBot,0.9819706728987788,Murlo,0.9710197907562674,0.1095270813365135,10.64578067840956,"[""state_syn_rate_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
3268,CTU47,2011-08-16T10:09:00+00:00,DonBot,0.9724360207078416,Murlo,0.9505711972003696,0.1450435517884881,7.161884385634032,"[""state_directionality_change"", ""state_byte_rate_change"", ""state_syn_rate_change""]",LOW
3269,CTU47,2011-08-16T10:10:00+00:00,DonBot,0.7668101349266672,Murlo,0.5988076966585026,0.7491590823006785,20.955873954427606,"[""state_top_probability_change"", ""state_syn_rate_change"", ""state_entropy_change""]",MEDIUM
3270,CTU48,2011-08-16T11:56:00+00:00,Sogou,0.4819216519648558,Neris,0.2724725154569405,1.462613368520536,0.0,"[""state_top_probability_change"", ""state_entropy_change"", ""state_packet_rate_change""]",HIGH
3271,CTU48,2011-08-16T11:57:00+00:00,Sogou,0.9264578394870394,Murlo,0.9044137650462172,0.3892702220550409,710.5737193160367,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
3272,CTU48,2011-08-16T11:58:00+00:00,Sogou,0.9260543596304934,Murlo,0.8836866862518943,0.364421232702292,620.6847255972037,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
3273,CTU48,2011-08-16T11:59:00+00:00,Sogou,0.913674800237274,Murlo,0.8648681523870052,0.4132213479393549,1044.1728054442858,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
3274,CTU48,2011-08-16T12:00:00+00:00,Sogou,0.8468403276272378,Murlo,0.7437860536571371,0.6047452758970521,245.83421529025816,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",MEDIUM
3275,CTU48,2011-08-16T12:06:00+00:00,RBot,0.7785980349464005,Murlo,0.5635585003346486,0.5672962650728751,199.37972928479493,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_iat_change""]",MEDIUM
3276,CTU48,2011-08-16T12:07:00+00:00,RBot,0.99094976411324,Murlo,0.9824699800908624,0.0545878538737742,29.670889971545986,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
3277,CTU48,2011-08-16T12:10:00+00:00,RBot,0.7068913142265908,Murlo,0.4228005701155531,0.6592974690847117,34.01665248444831,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",MEDIUM
3278,CTU49,2011-08-16T12:24:00+00:00,Murlo,0.8332389427049676,Virut,0.7790514719453449,0.7282555812647317,0.0,"[""state_top_probability_change"", ""state_entropy_change"", ""state_packet_rate_change""]",MEDIUM
3279,CTU49,2011-08-16T12:25:00+00:00,Murlo,0.9596227024449168,RBot,0.9406677220150684,0.2298069144022886,12.882576980655374,"[""state_top_probability_change"", ""state_entropy_change"", ""state_rst_rate_change""]",LOW
3280,CTU49,2011-08-16T12:26:00+00:00,Murlo,0.9435729022868036,RBot,0.9193612326622782,0.301431939029438,2.016155876494549,"[""state_top_probability_change"", ""state_byte_rate_change"", ""state_entropy_change""]",LOW
3281,CTU49,2011-08-16T12:27:00+00:00,Murlo,0.959803068666218,RBot,0.9372966141259196,0.2233976495817558,1.9263798628616622,"[""state_top_probability_change"", ""state_entropy_change"", ""state_byte_rate_change""]",LOW
3282,CTU49,2011-08-16T12:28:00+00:00,Murlo,0.8134147755112519,Virut,0.746703281062855,0.7644318183985818,19.465379299174305,"[""state_top_probability_change"", ""state_syn_rate_change"", ""state_entropy_change""]",MEDIUM
3283,CTU49,2011-08-16T12:29:00+00:00,Murlo,0.9538434286796752,RBot,0.9292351668535752,0.2517334543254753,17.291996298876857,"[""state_top_probability_change"", ""state_entropy_change"", ""state_syn_rate_change""]",LOW
3284,CTU49,2011-08-16T12:30:00+00:00,Murlo,0.9594845444942948,RBot,0.934082618300306,0.2193222735574223,4.670876822821138,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_ack_rate_change""]",LOW
3285,CTU49,2011-08-16T12:31:00+00:00,Murlo,0.9620246949255588,RBot,0.9416723292139748,0.2147128705258332,0.8886724723175247,"[""state_byte_rate_change"", ""state_iat_change"", ""state_ack_rate_change""]",LOW
3286,CTU49,2011-08-16T12:32:00+00:00,Murlo,0.9011016904030388,Virut,0.8631575133405633,0.4715111821318841,14.4451104575478,"[""state_byte_rate_change"", ""state_top_probability_change"", ""state_syn_rate_change""]",LOW
3287,CTU49,2011-08-16T12:33:00+00:00,Murlo,0.9413849580221116,RBot,0.9060400634676492,0.297154223829461,13.249855154798441,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
3288,CTU49,2011-08-16T12:34:00+00:00,Murlo,0.994368600276184,RBot,0.9902492552037356,0.0398786745313753,16.54372561635827,"[""state_byte_rate_change"", ""state_iat_change"", ""state_top_probability_change""]",LOW
3289,CTU49,2011-08-16T12:35:00+00:00,Murlo,0.9990255101647658,RBot,0.9982646277349828,0.0085335797996479,7.674608504340729,"[""state_iat_change"", ""state_rst_rate_change"", ""state_destination_diversity_change""]",LOW
3290,CTU49,2011-08-16T12:36:00+00:00,Murlo,0.998290667639872,RBot,0.9970152202357796,0.0142317223945525,0.06393945611842754,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
3291,CTU49,2011-08-16T12:37:00+00:00,Murlo,0.9917044362518642,RBot,0.9840431823837048,0.0511577423020558,0.39174992531788333,"[""state_top_probability_change"", ""state_entropy_change"", ""state_iat_change""]",LOW
3292,CTU49,2011-08-16T12:38:00+00:00,Murlo,0.9215675519006974,RBot,0.8776515140274992,0.3714301053082371,19.871458614687317,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_top_probability_change""]",LOW
3293,CTU49,2011-08-16T12:39:00+00:00,Murlo,0.8660723656311279,RBot,0.7657738166686943,0.51941612138471,47.584847065352335,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",MEDIUM
3294,CTU49,2011-08-16T12:40:00+00:00,Murlo,0.9043531208522372,RBot,0.8377675358760898,0.4171380319056734,4.955212522920909,"[""state_byte_rate_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
3295,CTU49,2011-08-16T12:41:00+00:00,Murlo,0.9005864804984882,Sogou,0.8626341440401945,0.4858236918456189,41.059326623188106,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
3296,CTU49,2011-08-16T12:42:00+00:00,Murlo,0.9484207160377932,RBot,0.9206077316357036,0.2735897199670742,50.15508628287034,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
3297,CTU49,2011-08-16T12:43:00+00:00,Murlo,0.9178457520340308,Sogou,0.8953873510054868,0.4214869988640887,5.673038430775397,"[""state_byte_rate_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
3298,CTU49,2011-08-16T12:44:00+00:00,Murlo,0.8275964647867114,RBot,0.7027267730870604,0.6223805996812967,43.757776078098345,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_top_probability_change""]",MEDIUM
3299,CTU49,2011-08-16T12:45:00+00:00,Murlo,0.993068931348552,RBot,0.9901618595695768,0.051453963841519,11.201254831709173,"[""state_top_probability_change"", ""state_entropy_change"", ""state_ack_rate_change""]",LOW
3300,CTU49,2011-08-16T12:46:00+00:00,Murlo,0.9936818697322968,RBot,0.9912880035857656,0.0476755641470412,2.223890878193682,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_directionality_change""]",LOW
3301,CTU49,2011-08-16T12:47:00+00:00,Murlo,0.8894797960640451,Neris,0.832669321197769,0.4870065824018623,15.080451618413475,"[""state_syn_rate_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
3302,CTU49,2011-08-16T12:48:00+00:00,Murlo,0.9229686185374733,Neris,0.882750991957906,0.3756400225654744,10.138308994377498,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_top_probability_change""]",LOW
3303,CTU49,2011-08-16T12:49:00+00:00,Murlo,0.9050538288684652,Neris,0.8636517371084248,0.4520650846200063,5.115315664585986,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_top_probability_change""]",LOW
3304,CTU49,2011-08-16T12:50:00+00:00,Murlo,0.8903156029613212,Neris,0.8285400812611121,0.4824436617208588,4.048345077359913,"[""state_port_diversity_change"", ""state_rst_rate_change"", ""state_fin_rate_change""]",LOW
3305,CTU49,2011-08-16T12:51:00+00:00,Murlo,0.9189695572157988,Neris,0.8847575684408998,0.3948633230534372,6.155332316665707,"[""state_byte_rate_change"", ""state_port_diversity_change"", ""state_top_probability_change""]",LOW
3306,CTU49,2011-08-16T12:52:00+00:00,Murlo,0.933824387006732,RBot,0.8792182812874898,0.2897121517257418,16.235976928115566,"[""state_syn_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
3307,CTU49,2011-08-16T12:53:00+00:00,Murlo,0.991967891486104,RBot,0.9888359644065134,0.058667831618008,6.221837483047296,"[""state_top_probability_change"", ""state_entropy_change"", ""state_byte_rate_change""]",LOW
3308,CTU49,2011-08-16T12:54:00+00:00,Murlo,0.7201240267333462,Neris,0.5202629894682189,0.8682144164666163,92.52368990258653,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",MEDIUM
