source_row_index,scenario_id,window_start,window_end,split,family_probability_provenance,family_probability_neris,family_probability_rbot,family_probability_virut,family_probability_donbot,family_probability_sogou,family_probability_murlo,family_probability_nsis_agent,predicted_family,top_family_confidence,second_family_probability,top1_top2_margin,family_entropy,top2_family,state_packet_rate,state_byte_rate,state_syn_rate,state_ack_rate,state_rst_rate,state_fin_rate,state_iat,state_destination_diversity,state_port_diversity,state_directionality,state_top_probability_change,state_entropy_change,state_packet_rate_change,state_byte_rate_change,state_syn_rate_change,state_ack_rate_change,state_rst_rate_change,state_fin_rate_change,state_iat_change,state_destination_diversity_change,state_port_diversity_change,state_directionality_change
3060,CTU44,2011-08-15T06:37:00+00:00,2011-08-15T06:38:00+00:00,test,out_of_sample_chronological_prediction,0.0005174830904635,0.9945635072918652,0.0002077211908114,0.0013449686297955,9.730070960026404e-05,0.0031809621734598,8.805691400380085e-05,RBot,0.9945635072918652,0.0031809621734598,0.9913825451184054,0.04000409902229455,Murlo,3.433333333333333,213.61666666666667,190.0,14.0,10.0,0.0,0.2887118490730844,41.0,7.0,16.0,-0.0006985222330396779,0.0043320678153780795,0.11666666666666625,7.316666666666663,6.0,6.0,2.0,0.0,-0.013287004610387287,4.0,3.0,-7.0
3061,CTU44,2011-08-15T06:38:00+00:00,2011-08-15T06:39:00+00:00,test,out_of_sample_chronological_prediction,0.0007893968252438,0.9979550717468636,0.0001779659271621,0.0001927301164958,6.0132313485865975e-05,0.0007687481492791,5.595492146976979e-05,RBot,0.9979550717468636,0.0007893968252438,0.9971656749216198,0.017512451486259198,Neris,3.6666666666666665,241.8,182.0,10.0,10.0,0.0,0.2702538030876961,37.0,6.0,18.2,0.0033915644549984414,-0.02249164753603535,0.2333333333333334,28.183333333333337,-8.0,-4.0,0.0,0.0,-0.018458045985388305,-4.0,-1.0,2.1999999999999993
3062,CTU44,2011-08-15T06:39:00+00:00,2011-08-15T06:40:00+00:00,test,out_of_sample_chronological_prediction,0.0029638837450325,0.9828689124201968,0.0006193120212907,0.0031085312286312,0.0002258651953982,0.0099924507513376,0.0002210446381127,RBot,0.9828689124201968,0.0099924507513376,0.9728764616688592,0.10654057104884714,Murlo,3.7666666666666666,237.01666666666668,193.0,24.0,16.0,3.0,0.2612647819519043,39.0,10.0,12.625,-0.015086159326666793,0.08902811956258794,0.10000000000000009,-4.783333333333331,11.0,14.0,6.0,3.0,-0.008989021135791808,2.0,4.0,-5.574999999999999
3063,CTU44,2011-08-15T06:40:00+00:00,2011-08-15T06:41:00+00:00,test,out_of_sample_chronological_prediction,0.000504291197072,0.9982465328096906,0.0001307995583093,0.0002825324120845,5.660912228806061e-05,0.000724002520513,5.523238004231303e-05,RBot,0.9982465328096906,0.000724002520513,0.9975225302891776,0.015389204281123827,Murlo,3.1666666666666665,197.4333333333333,178.0,3.0,3.0,0.0,0.3126329946770239,35.0,2.0,59.333333333333336,0.015377620389493751,-0.09115136676772331,-0.6000000000000001,-39.58333333333337,-15.0,-21.0,-13.0,-3.0,0.0513682127251196,-4.0,-8.0,46.708333333333336
3064,CTU44,2011-08-15T06:41:00+00:00,2011-08-15T06:42:00+00:00,test,out_of_sample_chronological_prediction,0.0064727527493811,0.9640907008001592,0.0010945589979089,0.0111816964334208,0.0003938586104626,0.0164127309452339,0.0003537014634332,RBot,0.9640907008001592,0.0164127309452339,0.9476779698549254,0.19893703267694093,Murlo,3.716666666666667,278.15,179.0,38.0,3.0,6.0,0.2670535042479232,36.0,6.0,12.5,-0.03415583200953132,0.1835478283958171,0.5500000000000003,80.71666666666667,1.0,35.0,0.0,6.0,-0.0455794904291007,1.0,4.0,-46.833333333333336
3065,CTU44,2011-08-15T06:42:00+00:00,2011-08-15T06:43:00+00:00,test,out_of_sample_chronological_prediction,0.0013694781050233,0.9791096655822608,0.0005966657903929,0.0110012523581427,0.0003998009744042,0.007158926901219,0.0003642102885568,RBot,0.9791096655822608,0.0110012523581427,0.968108413224118,0.12511537069333356,DonBot,2.833333333333333,175.66666666666666,170.0,0.0,0.0,0.0,0.349021343084482,33.0,1.0,170.0,0.015018964782101518,-0.07382166198360737,-0.8833333333333337,-102.48333333333332,-9.0,-38.0,-3.0,-6.0,0.08196783883655884,-3.0,-5.0,157.5
3066,CTU44,2011-08-15T06:43:00+00:00,2011-08-15T06:44:00+00:00,test,out_of_sample_chronological_prediction,0.0004369097201038,0.9931355095563632,0.0001906192937253,0.0026946854057567,0.0001095750300403,0.0033385377869528,9.41632070576958e-05,RBot,0.9931355095563632,0.0033385377869528,0.9897969717694104,0.04870567601038859,Murlo,2.933333333333333,182.6833333333333,172.0,4.0,0.0,0.0,0.3330500221252441,35.0,3.0,87.0,0.014025843974102448,-0.07640969468294498,0.10000000000000009,7.0166666666666515,2.0,4.0,0.0,0.0,-0.015971320959237922,2.0,2.0,-83.0
3067,CTU44,2011-08-15T06:44:00+00:00,2011-08-15T06:45:00+00:00,test,out_of_sample_chronological_prediction,0.0013976193604218,0.9971636426806332,0.0002088354104327,0.0002041934225667,5.901390557050849e-05,0.0009068893256315,5.9805894743361535e-05,RBot,0.9971636426806332,0.0013976193604218,0.9957660233202114,0.02303288655747135,Neris,3.816666666666667,241.8333333333333,181.0,18.0,18.0,0.0,0.2582665315845556,35.0,11.0,10.055555555555555,0.0040281331242699725,-0.02567278945291724,0.8833333333333337,59.14999999999998,9.0,14.0,18.0,0.0,-0.0747834905406885,0.0,8.0,-76.94444444444444
3068,CTU44,2011-08-15T06:45:00+00:00,2011-08-15T06:46:00+00:00,test,out_of_sample_chronological_prediction,0.0085485000159606,0.96903528240222,0.001543011484902,0.0059377003683807,0.0005974121061658,0.0138131578825971,0.0005249357397736,RBot,0.96903528240222,0.0138131578825971,0.955222124519623,0.1791657068748526,Murlo,3.9,251.36666666666667,192.0,34.0,34.0,0.0,0.2518607505912944,36.0,20.0,5.705882352941177,-0.028128360278413145,0.15613282031738124,0.08333333333333304,9.533333333333388,11.0,16.0,16.0,0.0,-0.0064057809932611676,1.0,9.0,-4.349673202614379
3069,CTU44,2011-08-15T06:46:00+00:00,2011-08-15T06:47:00+00:00,test,out_of_sample_chronological_prediction,0.0023464019042298,0.9946111357840064,0.0003466887534581,0.0004815223936088,9.58796651165376e-05,0.002027676629245,9.069487033497462e-05,RBot,0.9946111357840064,0.0023464019042298,0.9922647338797765,0.04032637232875676,Neris,3.633333333333333,233.96666666666667,177.0,21.0,8.0,3.0,0.2732058439386605,37.0,7.0,15.583333333333334,0.025575853381786362,-0.13883933454609582,-0.26666666666666705,-17.400000000000006,-15.0,-13.0,-26.0,3.0,0.021345093347366062,1.0,-13.0,9.877450980392158
3070,CTU44,2011-08-15T06:47:00+00:00,2011-08-15T06:48:00+00:00,test,out_of_sample_chronological_prediction,0.0005445957240569,0.9923022736289454,0.0002066843731105,0.0032795090828899,0.0001210462772889,0.0034436387446851,0.0001022521690229,RBot,0.9923022736289454,0.0034436387446851,0.9888586348842603,0.05383439611530086,Murlo,2.9833333333333334,185.36666666666667,173.0,6.0,6.0,0.0,0.3324992201301489,34.0,5.0,28.83333333333333,-0.0023088621550609867,0.013508023786544102,-0.6499999999999995,-48.599999999999994,-4.0,-15.0,-2.0,-3.0,0.05929337619148839,-3.0,-2.0,13.249999999999995
3071,CTU44,2011-08-15T06:48:00+00:00,2011-08-15T06:49:00+00:00,test,out_of_sample_chronological_prediction,0.0005382867576583,0.9935726142766288,0.0002214996371238,0.0024405606315453,0.0001175092643192,0.003009855440342,9.967399238224056e-05,RBot,0.9935726142766288,0.003009855440342,0.9905627588362867,0.0464601395711404,Murlo,3.0,192.4833333333333,174.0,4.0,0.0,0.0,0.3261565762525164,36.0,4.0,89.0,0.0012703406476833878,-0.0073742565441604555,0.016666666666666607,7.116666666666617,1.0,-2.0,-6.0,0.0,-0.006342643877632503,2.0,-1.0,60.16666666666667
3072,CTU44,2011-08-15T06:49:00+00:00,2011-08-15T06:50:00+00:00,test,out_of_sample_chronological_prediction,0.0013694781050233,0.9791096655822608,0.0005966657903929,0.0110012523581427,0.0003998009744042,0.007158926901219,0.0003642102885568,RBot,0.9791096655822608,0.0110012523581427,0.968108413224118,0.12511537069333356,DonBot,2.833333333333333,175.66666666666666,170.0,0.0,0.0,0.0,0.3442800468241674,33.0,1.0,170.0,-0.014462948694368039,0.07865523112219316,-0.16666666666666696,-16.816666666666634,-4.0,-4.0,0.0,0.0,0.018123470571651035,-3.0,-3.0,81.0
3073,CTU44,2011-08-15T06:50:00+00:00,2011-08-15T06:51:00+00:00,test,out_of_sample_chronological_prediction,0.0004369097201038,0.9931355095563632,0.0001906192937253,0.0026946854057567,0.0001095750300403,0.0033385377869528,9.41632070576958e-05,RBot,0.9931355095563632,0.0033385377869528,0.9897969717694104,0.04870567601038859,Murlo,2.933333333333333,182.6833333333333,172.0,4.0,0.0,0.0,0.3347690800258091,35.0,3.0,87.0,0.014025843974102448,-0.07640969468294498,0.10000000000000009,7.0166666666666515,2.0,4.0,0.0,0.0,-0.009510966798358333,2.0,2.0,-83.0
3074,CTU44,2011-08-15T06:51:00+00:00,2011-08-15T06:52:00+00:00,test,out_of_sample_chronological_prediction,0.0014105425352385,0.9788022188850524,0.0005979597326164,0.0110747660179975,0.0004037513247219,0.0073415637840463,0.0003691977203267,RBot,0.9788022188850524,0.0110747660179975,0.9677274528670549,0.1266900123982973,DonBot,2.833333333333333,175.66666666666666,170.0,0.0,0.0,0.0,0.3484116503472864,33.0,1.0,170.0,-0.014333290671310839,0.07798433638790872,-0.10000000000000009,-7.0166666666666515,-2.0,-4.0,0.0,0.0,0.01364257032147731,-2.0,-2.0,83.0
3075,CTU44,2011-08-15T06:52:00+00:00,2011-08-15T06:53:00+00:00,test,out_of_sample_chronological_prediction,0.0009093013097758,0.9889379680851752,0.0003621457291569,0.0039480469697933,0.0002166206290879,0.0054191099785676,0.0002068072984428,RBot,0.9889379680851752,0.0054191099785676,0.9835188581066076,0.07394651990834328,Murlo,2.9,180.06666666666666,172.0,0.0,0.0,0.0,0.3386360634269053,34.0,1.0,172.0,0.010135749200122834,-0.052743492489954025,0.06666666666666687,4.400000000000006,2.0,0.0,0.0,0.0,-0.009775586920381107,1.0,0.0,2.0
3076,CTU44,2011-08-15T06:53:00+00:00,2011-08-15T06:54:00+00:00,test,out_of_sample_chronological_prediction,0.0004415172984482,0.998520163224738,0.0001151302943943,0.0002555947877368,4.735014590161077e-05,0.0005761072572397,4.413699154113551e-05,RBot,0.998520163224738,0.0005761072572397,0.9979440559674984,0.013259452795817082,Murlo,3.1,194.35,172.0,4.0,0.0,0.0,0.3205087623080692,35.0,3.0,87.0,0.009582195139562821,-0.060687067112526194,0.20000000000000018,14.283333333333331,0.0,4.0,0.0,0.0,-0.018127301118836092,1.0,2.0,-85.0
3077,CTU44,2011-08-15T06:54:00+00:00,2011-08-15T06:55:00+00:00,test,out_of_sample_chronological_prediction,0.001347938936522,0.995129109854008,0.0004196924303154,0.0009585510009263,0.0001574395213163,0.0018318526558597,0.000155415601052,RBot,0.995129109854008,0.0018318526558597,0.9932972571981483,0.037979949805572975,Murlo,2.966666666666667,185.0,170.0,0.0,0.0,0.0,0.3343816274976999,33.0,1.0,170.0,-0.0033910533707299795,0.02472049700975589,-0.1333333333333333,-9.349999999999994,-2.0,-4.0,0.0,0.0,0.013872865189630712,-2.0,-2.0,83.0
3078,CTU44,2011-08-15T06:55:00+00:00,2011-08-15T06:56:00+00:00,test,out_of_sample_chronological_prediction,0.0004046508590852,0.9985315839851509,0.0001196099191432,0.0002497958454073,4.824199133704893e-05,0.0006010866319872,4.5030767889211616e-05,RBot,0.9985315839851509,0.0006010866319872,0.9979304973531636,0.013169207994423523,Murlo,3.1,194.0833333333333,174.0,4.0,0.0,0.0,0.3155905620471851,35.0,3.0,88.0,0.0034024741311428075,-0.02481074181114945,0.1333333333333333,9.083333333333286,4.0,4.0,0.0,0.0,-0.018791065450514788,2.0,2.0,-82.0
3079,CTU44,2011-08-15T06:56:00+00:00,2011-08-15T06:57:00+00:00,test,out_of_sample_chronological_prediction,0.0012459389327718,0.9954703893496936,0.000369907958933,0.0008060985208238,0.0001407899186445,0.0018283276923883,0.0001385476267446,RBot,0.9954703893496936,0.0018283276923883,0.9936420616573053,0.035523083120290816,Murlo,2.9833333333333334,186.16666666666663,170.0,0.0,0.0,0.0,0.3268779154573933,34.0,1.0,170.0,-0.003061194635457287,0.02235387512586729,-0.1166666666666667,-7.916666666666657,-4.0,-4.0,0.0,0.0,0.0112873534102082,-1.0,-2.0,82.0
3080,CTU44,2011-08-15T06:57:00+00:00,2011-08-15T06:58:00+00:00,test,out_of_sample_chronological_prediction,0.0008530989877261,0.9974469741866112,0.0002273161207812,0.0003537580861849,7.62488630908246e-05,0.0009756853652345,6.691839037101736e-05,RBot,0.9974469741866112,0.0009756853652345,0.9964712888213767,0.021426564278017507,Murlo,3.183333333333333,205.95,172.0,4.0,0.0,0.0,0.3088713043614438,36.0,4.0,88.0,0.0019765848369176497,-0.014096518842273309,0.19999999999999973,19.78333333333336,2.0,4.0,0.0,0.0,-0.018006611095949532,2.0,3.0,-82.0
3081,CTU44,2011-08-15T06:58:00+00:00,2011-08-15T06:59:00+00:00,test,out_of_sample_chronological_prediction,0.0013606609667585,0.9954692751509026,0.0003940645663448,0.000689400170991,0.0001430250694203,0.0018043565328099,0.0001392175427724,RBot,0.9954692751509026,0.0018043565328099,0.9936649186180927,0.035509625404998586,Murlo,3.05,196.2333333333333,170.0,0.0,0.0,0.0,0.3230093350777259,35.0,2.0,172.0,-0.0019776990357086577,0.01408306112698108,-0.1333333333333333,-9.716666666666697,-2.0,-4.0,0.0,0.0,0.014138030716282113,-1.0,-2.0,84.0
3082,CTU44,2011-08-15T06:59:00+00:00,2011-08-15T07:00:00+00:00,test,out_of_sample_chronological_prediction,0.0003940579930021,0.9986213953651272,0.0001149948216508,0.0002348262867198,4.627332502191096e-05,0.0005457733954585,4.267881301954681e-05,RBot,0.9986213953651272,0.0005457733954585,0.9980756219696687,0.012463959102553056,Murlo,3.15,197.85,172.0,4.0,0.0,0.0,0.3116182976580681,35.0,3.0,87.0,0.0031521202142246185,-0.02304566630244553,0.10000000000000009,1.6166666666667027,2.0,4.0,0.0,0.0,-0.011391037419657801,0.0,1.0,-85.0
3083,CTU44,2011-08-15T07:00:00+00:00,2011-08-15T07:01:00+00:00,test,out_of_sample_chronological_prediction,0.0013812035524315,0.9953337813274994,0.0003602287958213,0.0008231691222827,0.0001429207722854,0.001817517875539,0.0001411785541401,RBot,0.9953337813274994,0.001817517875539,0.9935162634519604,0.036438848588387696,Murlo,3.0166666666666666,188.2333333333333,172.0,0.0,0.0,0.0,0.3288150111834208,34.0,1.0,172.0,-0.003287614037627784,0.02397488948583464,-0.1333333333333333,-9.616666666666703,0.0,-4.0,0.0,0.0,0.017196713525352736,-1.0,-2.0,85.0
3084,CTU44,2011-08-15T07:01:00+00:00,2011-08-15T07:02:00+00:00,test,out_of_sample_chronological_prediction,0.0013337001639903,0.9952075357952688,0.0003988444296102,0.000929063367485,0.0001513022922266,0.0018302590686278,0.000149294882791,RBot,0.9952075357952688,0.0018302590686278,0.993377276726641,0.037400404217528715,Murlo,2.933333333333333,182.66666666666663,170.0,0.0,0.0,0.0,0.3376306343078613,33.0,1.0,170.0,-0.00012624553223061774,0.0009615556291410199,-0.08333333333333348,-5.566666666666663,-2.0,0.0,0.0,0.0,0.008815623124440453,-1.0,0.0,-2.0
3085,CTU44,2011-08-15T07:02:00+00:00,2011-08-15T07:03:00+00:00,test,out_of_sample_chronological_prediction,0.0004917071282598,0.9983951052538352,0.0001263720437533,0.0002702365900795,5.5009091247158336e-05,0.0006105261605654,5.104373225973694e-05,RBot,0.9983951052538352,0.0006105261605654,0.9977845790932698,0.014266526048250284,Murlo,3.2666666666666666,205.75,174.0,4.0,0.0,0.0,0.2994125598516219,35.0,3.0,88.0,0.003187569458566464,-0.02313387816927843,0.3333333333333335,23.08333333333337,4.0,4.0,0.0,0.0,-0.03821807445623937,2.0,2.0,-82.0
3086,CTU44,2011-08-15T07:03:00+00:00,2011-08-15T07:04:00+00:00,test,out_of_sample_chronological_prediction,0.0012980833570811,0.9953451506913988,0.000380247331974,0.0008197750088821,0.0001453129578798,0.0018717746782941,0.0001396559744897,RBot,0.9953451506913988,0.0018717746782941,0.9934733760131047,0.03637230792921577,Murlo,3.05,190.8333333333333,170.0,0.0,0.0,0.0,0.3196998074814513,34.0,1.0,170.0,-0.0030499545624363966,0.02210578188096549,-0.21666666666666679,-14.916666666666714,-4.0,-4.0,0.0,0.0,0.02028724762982942,-1.0,-2.0,82.0
3087,CTU44,2011-08-15T07:04:00+00:00,2011-08-15T07:05:00+00:00,test,out_of_sample_chronological_prediction,0.0005123816163532,0.9984763012738038,0.0001177354285312,0.0002258743511509,4.77124557145264e-05,0.0005757652785082,4.422959593783798e-05,RBot,0.9984763012738038,0.0005757652785082,0.9979005359952956,0.013579367375267767,Murlo,3.1666666666666665,197.9833333333333,176.0,7.0,3.0,0.0,0.3099692801319102,36.0,4.0,35.6,0.0031311505824049846,-0.022792940553948007,0.1166666666666667,7.150000000000006,6.0,7.0,3.0,0.0,-0.009730527349541107,2.0,3.0,-134.4
3088,CTU44,2011-08-15T07:05:00+00:00,2011-08-15T07:06:00+00:00,test,out_of_sample_chronological_prediction,0.0009305314117881,0.9814527806710412,0.0004648329122647,0.0085114973061452,0.0002718337661357,0.008113254132647,0.0002552697999778,RBot,0.9814527806710412,0.0085114973061452,0.972941283364896,0.11240776719382968,DonBot,2.85,176.83333333333334,170.0,0.0,0.0,0.0,0.3393157874836641,33.0,1.0,170.0,-0.017023520602762576,0.09882839981856191,-0.31666666666666643,-21.14999999999995,-6.0,-7.0,-3.0,0.0,0.02934650735175387,-3.0,-3.0,134.4
3089,CTU44,2011-08-15T07:06:00+00:00,2011-08-15T07:07:00+00:00,test,out_of_sample_chronological_prediction,0.000399627678276,0.9923592300341648,0.0001974918701393,0.0031466075780557,0.0001080043094767,0.0036959867069343,9.30518229530011e-05,RBot,0.9923592300341648,0.0036959867069343,0.9886632433272305,0.05310169340952438,Murlo,2.966666666666667,184.75,174.0,4.0,0.0,0.0,0.3315525189631403,35.0,3.0,88.0,0.010906449363123571,-0.0593060737843053,0.1166666666666667,7.916666666666657,4.0,4.0,0.0,0.0,-0.007763268520523781,2.0,2.0,-82.0
3090,CTU44,2011-08-15T07:07:00+00:00,2011-08-15T07:08:00+00:00,test,out_of_sample_chronological_prediction,0.0011400723358351,0.9788916891599044,0.0005666677109878,0.0120661217861831,0.0003563477087144,0.0066586179890489,0.000320483309326,RBot,0.9788916891599044,0.0120661217861831,0.9668255673737214,0.12492613440579803,DonBot,2.8666666666666667,177.73333333333332,172.0,0.0,0.0,0.0,0.3461082330224109,33.0,1.0,172.0,-0.013467540874260386,0.07182444099627365,-0.10000000000000009,-7.01666666666668,-2.0,-4.0,0.0,0.0,0.014555714059270586,-2.0,-2.0,84.0
3091,CTU44,2011-08-15T07:08:00+00:00,2011-08-15T07:09:00+00:00,test,out_of_sample_chronological_prediction,0.0012279158141031,0.9753985056881156,0.0006519590908217,0.0133504756033282,0.0003947723418114,0.0086205871558906,0.0003557843059292,RBot,0.9753985056881156,0.0133504756033282,0.9620480300847873,0.14183032511419502,DonBot,2.833333333333333,175.66666666666666,170.0,0.0,0.0,0.0,0.3496257228964179,32.0,1.0,170.0,-0.003493183471788841,0.016904190708396993,-0.03333333333333366,-2.066666666666663,-2.0,0.0,0.0,0.0,0.003517489874007018,-1.0,0.0,-2.0
3092,CTU44,2011-08-15T07:09:00+00:00,2011-08-15T07:10:00+00:00,test,out_of_sample_chronological_prediction,0.0007320774739872,0.992757687672214,0.0002751418065595,0.0021274753645297,0.0001303734131861,0.0038660574540548,0.0001111868154685,RBot,0.992757687672214,0.0038660574540548,0.9888916302181592,0.051503434947996744,Murlo,3.05,196.61666666666667,172.0,4.0,0.0,0.0,0.320791747543838,36.0,4.0,88.0,0.01735918198409836,-0.09032689016619827,0.21666666666666679,20.950000000000017,2.0,4.0,0.0,0.0,-0.02883397535257992,4.0,3.0,-82.0
3093,CTU44,2011-08-15T07:10:00+00:00,2011-08-15T07:11:00+00:00,test,out_of_sample_chronological_prediction,0.0027883552168272,0.993507437710796,0.0004396042745978,0.000637391188065,0.0001164232710507,0.0024048467395757,0.0001059415990872,RBot,0.993507437710796,0.0027883552168272,0.9907190824939688,0.04748748815993766,Neris,4.133333333333334,265.46666666666664,183.0,40.0,6.0,16.0,0.2363696523040895,39.0,9.0,17.25,0.0007497500385820199,-0.004015946788059083,1.083333333333334,68.84999999999997,11.0,36.0,6.0,16.0,-0.0844220952397485,3.0,5.0,-70.75
3094,CTU44,2011-08-15T07:11:00+00:00,2011-08-15T07:12:00+00:00,test,out_of_sample_chronological_prediction,0.0009748021239537,0.9961233831568364,0.0002464153226552,0.0006849424857285,8.972201782759985e-05,0.0017986821323187,8.205276067961812e-05,RBot,0.9961233831568364,0.0017986821323187,0.9943247010245176,0.030642613885419348,Murlo,3.2,200.13333333333333,172.0,8.0,4.0,4.0,0.3056758011822925,37.0,4.0,44.0,0.0026159454460403797,-0.016844874274518314,-0.9333333333333336,-65.33333333333331,-11.0,-32.0,-2.0,-12.0,0.069306148878203,-2.0,-5.0,26.75
3095,CTU44,2011-08-15T07:12:00+00:00,2011-08-15T07:13:00+00:00,test,out_of_sample_chronological_prediction,0.0067820208227491,0.984982927365868,0.0007561517968861,0.0021835028050823,0.0002620162826272,0.0048079620891755,0.0002254188376116,RBot,0.984982927365868,0.0067820208227491,0.9782009065431189,0.09729849194034729,Neris,3.983333333333333,248.78333333333333,199.0,40.0,36.0,0.0,0.2465735804133054,39.0,20.0,5.289473684210527,-0.01114045579096834,0.06665587805492794,0.7833333333333328,48.650000000000006,27.0,32.0,32.0,-4.0,-0.05910222076898708,2.0,16.0,-38.71052631578947
3096,CTU44,2011-08-15T07:13:00+00:00,2011-08-15T07:14:00+00:00,test,out_of_sample_chronological_prediction,0.0111105011976362,0.97037056541843,0.0017307527409161,0.0047926558465043,0.0005470818075369,0.0109591986987671,0.0004892442902093,RBot,0.97037056541843,0.0111105011976362,0.9592600642207938,0.17308762787059473,Neris,4.233333333333333,266.1333333333333,203.0,47.0,47.0,0.0,0.2323559254054495,38.0,25.0,4.270833333333333,-0.01461236194743798,0.07578913593024744,0.25000000000000044,17.349999999999994,4.0,7.0,11.0,0.0,-0.014217655007855906,-1.0,5.0,-1.0186403508771944
3097,CTU44,2011-08-15T07:14:00+00:00,2011-08-15T07:15:00+00:00,test,out_of_sample_chronological_prediction,0.0177647929068569,0.967173503726645,0.0015182271415913,0.0037350449371008,0.0004680072545251,0.0088914083347265,0.000449015698554,RBot,0.967173503726645,0.0177647929068569,0.9494087108197881,0.18365648887645467,Neris,4.95,315.05,231.0,60.0,56.0,0.0,0.2003403040202888,44.0,30.0,4.051724137931035,-0.003197061691785019,0.010568861005859936,0.7166666666666668,48.916666666666686,28.0,13.0,9.0,0.0,-0.0320156213851607,6.0,5.0,-0.21910919540229834
3098,CTU44,2011-08-15T07:15:00+00:00,2011-08-15T07:16:00+00:00,test,out_of_sample_chronological_prediction,0.0026674330711971,0.9895235322649236,0.0005123217330481,0.0024601087899565,0.0001841183847761,0.0044926990530999,0.0001597867029982,RBot,0.9895235322649236,0.0044926990530999,0.9850308332118237,0.07215577169394775,Murlo,3.816666666666667,238.46666666666667,194.0,29.0,29.0,0.0,0.2587015137337802,40.0,15.0,6.689655172413793,0.02235002853827861,-0.11150071718250691,-1.1333333333333333,-76.58333333333334,-37.0,-31.0,-27.0,0.0,0.0583612097134914,-4.0,-15.0,2.637931034482758
3099,CTU44,2011-08-15T07:16:00+00:00,2011-08-15T07:17:00+00:00,test,out_of_sample_chronological_prediction,0.000871597308678,0.9942651557370534,0.0002513259873183,0.001024173725248,0.0001007599474928,0.0033954076486211,9.157964558805528e-05,RBot,0.9942651557370534,0.0033954076486211,0.9908697480884323,0.042075213327314516,Murlo,3.433333333333333,214.75,182.0,16.0,12.0,0.0,0.2919284332089308,39.0,9.0,13.142857142857142,0.004741623472129808,-0.030080558366633238,-0.38333333333333375,-23.71666666666667,-12.0,-13.0,-17.0,0.0,0.03322691947515061,-1.0,-6.0,6.45320197044335
3100,CTU44,2011-08-15T07:17:00+00:00,2011-08-15T07:18:00+00:00,test,out_of_sample_chronological_prediction,0.0045213001184541,0.9896612519098528,0.00070127961644,0.0015137322789433,0.0002086510253388,0.003203006684593,0.0001907783663779,RBot,0.9896612519098528,0.0045213001184541,0.9851399517913987,0.07141665063952353,Neris,4.066666666666666,263.65,196.0,27.0,27.0,0.0,0.2461823700877374,39.0,17.0,7.444444444444445,-0.004603903827200662,0.029341437312209014,0.6333333333333333,48.89999999999998,14.0,11.0,15.0,0.0,-0.04574606312119339,0.0,8.0,-5.698412698412698
3101,CTU44,2011-08-15T07:18:00+00:00,2011-08-15T07:19:00+00:00,test,out_of_sample_chronological_prediction,0.0003936571920742,0.994040093433616,0.0001776790803396,0.0024996771797797,0.0001013588633611,0.0026974695255573,9.006472527216932e-05,RBot,0.994040093433616,0.0026974695255573,0.9913426239080587,0.04326765359887581,Murlo,3.216666666666667,199.36666666666667,185.0,8.0,8.0,0.0,0.3035436148444811,34.0,5.0,23.125,0.004378841523763222,-0.028148997040647716,-0.8499999999999996,-64.2833333333333,-11.0,-19.0,-19.0,0.0,0.0573612447567437,-5.0,-12.0,15.680555555555555
3102,CTU44,2011-08-15T07:19:00+00:00,2011-08-15T07:20:00+00:00,test,out_of_sample_chronological_prediction,0.0083424645248873,0.9756476745716752,0.00124089211979,0.0043605486795122,0.000347251294689,0.0097363195774577,0.0003248492319884,RBot,0.9756476745716752,0.0097363195774577,0.9659113549942175,0.14646077589992704,Murlo,4.166666666666667,261.9166666666667,201.0,43.0,32.0,2.0,0.2376917231992545,38.0,17.0,6.264705882352941,-0.018392418861940762,0.10319312230105122,0.9500000000000002,62.55000000000001,16.0,35.0,24.0,2.0,-0.06585189164522662,4.0,12.0,-16.860294117647058
3103,CTU44,2011-08-15T07:20:00+00:00,2011-08-15T07:21:00+00:00,test,out_of_sample_chronological_prediction,0.0012113334316704,0.9959602994867186,0.0003223698791246,0.000754551996754,0.0001244189066765,0.0015079086499335,0.0001191176491223,RBot,0.9959602994867186,0.0015079086499335,0.994452390836785,0.0321754071222592,Murlo,3.1,194.06666666666663,172.0,0.0,0.0,0.0,0.3134290978715226,34.0,1.0,172.0,0.020312624915043376,-0.11428536877766785,-1.0666666666666669,-67.85000000000005,-29.0,-43.0,-32.0,-2.0,0.07573737467226813,-4.0,-16.0,165.73529411764707
3104,CTU44,2011-08-15T07:21:00+00:00,2011-08-15T07:22:00+00:00,test,out_of_sample_chronological_prediction,0.0065013051081897,0.9695822601067908,0.0015349517328968,0.0072915644051076,0.0005768272432603,0.0139904466322244,0.0005226447715301,RBot,0.9695822601067908,0.0139904466322244,0.9555918134745665,0.17649864656599856,Murlo,4.033333333333333,260.9166666666667,189.0,38.0,34.0,0.0,0.243078215982904,38.0,22.0,5.361111111111111,-0.026378039379927776,0.14432323944373937,0.9333333333333331,66.85000000000005,17.0,38.0,34.0,0.0,-0.07035088188861863,4.0,21.0,-166.63888888888889
